"","time","runoff"
"10502",1951-10-02,1.61
"10503",1951-10-03,1.4
"10504",1951-10-04,1.4
"10505",1951-10-05,1.31
"10506",1951-10-06,1.31
"10507",1951-10-07,1.18
"10508",1951-10-08,1.23
"10509",1951-10-09,1.14
"10510",1951-10-10,1.14
"10511",1951-10-11,1.1
"10512",1951-10-12,1.06
"10513",1951-10-13,1.01
"10514",1951-10-14,0.97
"10515",1951-10-15,0.97
"10516",1951-10-16,0.97
"10517",1951-10-17,0.93
"10518",1951-10-18,0.9
"10519",1951-10-19,0.84
"10520",1951-10-20,0.87
"10521",1951-10-21,0.87
"10522",1951-10-22,1.55
"10523",1951-10-23,4.26
"10524",1951-10-24,2.67
"10525",1951-10-25,2.43
"10526",1951-10-26,2.09
"10527",1951-10-27,1.87
"10528",1951-10-28,1.66
"10529",1951-10-29,1.61
"10530",1951-10-30,1.5
"10531",1951-10-31,1.5
"10532",1951-11-01,2.26
"10533",1951-11-02,2.15
"10534",1951-11-03,2.2
"10535",1951-11-04,1.87
"10536",1951-11-05,1.55
"10537",1951-11-06,1.66
"10538",1951-11-07,1.87
"10539",1951-11-08,1.71
"10540",1951-11-09,1.92
"10541",1951-11-10,1.61
"10542",1951-11-11,4.9
"10543",1951-11-12,8.6
"10544",1951-11-13,5.37
"10545",1951-11-14,4.64
"10546",1951-11-15,4.88
"10547",1951-11-16,3.52
"10548",1951-11-17,3.05
"10549",1951-11-18,2.74
"10550",1951-11-19,2.8
"10551",1951-11-20,2.61
"10552",1951-11-21,3.39
"10553",1951-11-22,9.88
"10554",1951-11-23,4.64
"10555",1951-11-24,7.5
"10556",1951-11-25,4.96
"10557",1951-11-26,4.48
"10558",1951-11-27,3.59
"10559",1951-11-28,3.11
"10560",1951-11-29,2.86
"10561",1951-11-30,2.61
"10562",1951-12-01,2.32
"10563",1951-12-02,2.09
"10564",1951-12-03,2.49
"10565",1951-12-04,2.26
"10566",1951-12-05,2.38
"10567",1951-12-06,2.38
"10568",1951-12-07,2.99
"10569",1951-12-08,2.55
"10570",1951-12-09,2.49
"10571",1951-12-10,5.13
"10572",1951-12-11,2.74
"10573",1951-12-12,2.55
"10574",1951-12-13,2.61
"10575",1951-12-14,2.43
"10576",1951-12-15,2.15
"10577",1951-12-16,2.03
"10578",1951-12-17,2.2
"10579",1951-12-18,2.38
"10580",1951-12-19,2.09
"10581",1951-12-20,1.55
"10582",1951-12-21,1.4
"10583",1951-12-22,1.45
"10584",1951-12-23,2.09
"10585",1951-12-24,1.97
"10586",1951-12-25,1.87
"10587",1951-12-26,2.15
"10588",1951-12-27,2.15
"10589",1951-12-28,1.66
"10590",1951-12-29,1.31
"10591",1951-12-30,1.31
"10592",1951-12-31,1.27
"10593",1952-01-01,2.22
"10594",1952-01-02,1.47
"10595",1952-01-03,1.67
"10596",1952-01-04,1.67
"10597",1952-01-05,1.47
"10598",1952-01-06,1.47
"10599",1952-01-07,1.38
"10600",1952-01-08,1.28
"10601",1952-01-09,1.42
"10602",1952-01-10,1.42
"10603",1952-01-11,6.73
"10604",1952-01-12,7.92
"10605",1952-01-13,3.25
"10606",1952-01-14,2.46
"10607",1952-01-15,2.16
"10608",1952-01-16,2.1
"10609",1952-01-17,2.04
"10610",1952-01-18,2.1
"10611",1952-01-19,1.94
"10612",1952-01-20,1.88
"10613",1952-01-21,1.72
"10614",1952-01-22,1.67
"10615",1952-01-23,1.62
"10616",1952-01-24,1.62
"10617",1952-01-25,1.56
"10618",1952-01-26,1.42
"10619",1952-01-27,1.38
"10620",1952-01-28,1.38
"10621",1952-01-29,1.28
"10622",1952-01-30,1.28
"10623",1952-01-31,1.33
"10624",1952-02-01,1.28
"10625",1952-02-02,1.24
"10626",1952-02-03,1.19
"10627",1952-02-04,1.28
"10628",1952-02-05,1.24
"10629",1952-02-06,1.14
"10630",1952-02-07,1.19
"10631",1952-02-08,1.28
"10632",1952-02-09,1.38
"10633",1952-02-10,1.19
"10634",1952-02-11,1.19
"10635",1952-02-12,4.84
"10636",1952-02-13,4.4
"10637",1952-02-14,2.7
"10638",1952-02-15,2.34
"10639",1952-02-16,2.04
"10640",1952-02-17,1.88
"10641",1952-02-18,1.78
"10642",1952-02-19,1.72
"10643",1952-02-20,1.56
"10644",1952-02-21,1.56
"10645",1952-02-22,1.56
"10646",1952-02-23,1.47
"10647",1952-02-24,1.52
"10648",1952-02-25,1.52
"10649",1952-02-26,1.47
"10650",1952-02-27,1.47
"10651",1952-02-28,1.42
"10652",1952-02-29,1.47
"10653",1952-03-01,1.56
"10654",1952-03-02,1.88
"10655",1952-03-03,2.1
"10656",1952-03-04,2.52
"10657",1952-03-05,4.86
"10658",1952-03-06,8.33
"10659",1952-03-07,7.68
"10660",1952-03-08,10.4
"10661",1952-03-09,7.9
"10662",1952-03-10,10.2
"10663",1952-03-11,7.58
"10664",1952-03-12,5.73
"10665",1952-03-13,4.82
"10666",1952-03-14,4.1
"10667",1952-03-15,3.66
"10668",1952-03-16,3.37
"10669",1952-03-17,3.17
"10670",1952-03-18,3.24
"10671",1952-03-19,3.3
"10672",1952-03-20,3.24
"10673",1952-03-21,4.1
"10674",1952-03-22,3.66
"10675",1952-03-23,5.56
"10676",1952-03-24,4.1
"10677",1952-03-25,4.58
"10678",1952-03-26,7.08
"10679",1952-03-27,4.58
"10680",1952-03-28,3.66
"10681",1952-03-29,4.26
"10682",1952-03-30,4.74
"10683",1952-03-31,5.73
"10684",1952-04-01,6.2
"10685",1952-04-02,7.08
"10686",1952-04-03,5.32
"10687",1952-04-04,4.58
"10688",1952-04-05,4.02
"10689",1952-04-06,3.52
"10690",1952-04-07,3.1
"10691",1952-04-08,3.1
"10692",1952-04-09,3.3
"10693",1952-04-10,3.52
"10694",1952-04-11,3.66
"10695",1952-04-12,3.37
"10696",1952-04-13,3.59
"10697",1952-04-14,3.52
"10698",1952-04-15,3.52
"10699",1952-04-16,3.44
"10700",1952-04-17,4.1
"10701",1952-04-18,3.74
"10702",1952-04-19,3.88
"10703",1952-04-20,5.15
"10704",1952-04-21,4.58
"10705",1952-04-22,4.26
"10706",1952-04-23,7.08
"10707",1952-04-24,10.2
"10708",1952-04-25,7.9
"10709",1952-04-26,6.49
"10710",1952-04-27,5.23
"10711",1952-04-28,4.26
"10712",1952-04-29,3.81
"10713",1952-04-30,3.66
"10714",1952-05-01,3.66
"10715",1952-05-02,3.59
"10716",1952-05-03,4.34
"10717",1952-05-04,3.81
"10718",1952-05-05,3.3
"10719",1952-05-06,3.04
"10720",1952-05-07,3.1
"10721",1952-05-08,3.1
"10722",1952-05-09,3.24
"10723",1952-05-10,4.18
"10724",1952-05-11,4.53
"10725",1952-05-12,9.73
"10726",1952-05-13,5.21
"10727",1952-05-14,3.87
"10728",1952-05-15,3.34
"10729",1952-05-16,3.15
"10730",1952-05-17,2.96
"10731",1952-05-18,2.62
"10732",1952-05-19,2.51
"10733",1952-05-20,2.4
"10734",1952-05-21,2.3
"10735",1952-05-22,2.25
"10736",1952-05-23,1.96
"10737",1952-05-24,2.06
"10738",1952-05-25,2.06
"10739",1952-05-26,1.82
"10740",1952-05-27,1.96
"10741",1952-05-28,1.96
"10742",1952-05-29,1.91
"10743",1952-05-30,1.86
"10744",1952-05-31,1.91
"10745",1952-06-01,2.11
"10746",1952-06-02,2.62
"10747",1952-06-03,2.46
"10748",1952-06-04,2.01
"10749",1952-06-05,1.86
"10750",1952-06-06,1.91
"10751",1952-06-07,2.85
"10752",1952-06-08,4.58
"10753",1952-06-09,2.51
"10754",1952-06-10,2.11
"10755",1952-06-11,1.91
"10756",1952-06-12,1.82
"10757",1952-06-13,2.74
"10758",1952-06-14,2.85
"10759",1952-06-15,2.4
"10760",1952-06-16,5.18
"10761",1952-06-17,3.66
"10762",1952-06-18,4.16
"10763",1952-06-19,4.14
"10764",1952-06-20,3.46
"10765",1952-06-21,2.96
"10766",1952-06-22,2.4
"10767",1952-06-23,2.3
"10768",1952-06-24,1.91
"10769",1952-06-25,1.91
"10770",1952-06-26,1.82
"10771",1952-06-27,1.74
"10772",1952-06-28,1.7
"10773",1952-06-29,1.48
"10774",1952-06-30,1.52
"10775",1952-07-01,1.44
"10776",1952-07-02,1.41
"10777",1952-07-03,1.52
"10778",1952-07-04,1.26
"10779",1952-07-05,1.33
"10780",1952-07-06,1.26
"10781",1952-07-07,1.26
"10782",1952-07-08,1.57
"10783",1952-07-09,1.86
"10784",1952-07-10,1.61
"10785",1952-07-11,1.33
"10786",1952-07-12,1.41
"10787",1952-07-13,1.26
"10788",1952-07-14,1.11
"10789",1952-07-15,1.11
"10790",1952-07-16,1.08
"10791",1952-07-17,1.02
"10792",1952-07-18,0.98
"10793",1952-07-19,0.98
"10794",1952-07-20,0.82
"10795",1952-07-21,0.82
"10796",1952-07-22,0.82
"10797",1952-07-23,0.74
"10798",1952-07-24,0.71
"10799",1952-07-25,0.68
"10800",1952-07-26,0.68
"10801",1952-07-27,0.68
"10802",1952-07-28,0.92
"10803",1952-07-29,0.95
"10804",1952-07-30,0.74
"10805",1952-07-31,0.66
"10806",1952-08-01,0.63
"10807",1952-08-02,0.57
"10808",1952-08-03,0.66
"10809",1952-08-04,0.6
"10810",1952-08-05,0.54
"10811",1952-08-06,0.46
"10812",1952-08-07,0.95
"10813",1952-08-08,0.71
"10814",1952-08-09,0.79
"10815",1952-08-10,1.22
"10816",1952-08-11,0.68
"10817",1952-08-12,0.63
"10818",1952-08-13,0.54
"10819",1952-08-14,0.49
"10820",1952-08-15,0.63
"10821",1952-08-16,0.92
"10822",1952-08-17,0.74
"10823",1952-08-18,0.57
"10824",1952-08-19,1.48
"10825",1952-08-20,1.48
"10826",1952-08-21,1.05
"10827",1952-08-22,0.98
"10828",1952-08-23,0.92
"10829",1952-08-24,1.05
"10830",1952-08-25,1.18
"10831",1952-08-26,0.98
"10832",1952-08-27,0.85
"10833",1952-08-28,0.74
"10834",1952-08-29,0.71
"10835",1952-08-30,0.92
"10836",1952-08-31,1.26
"10837",1952-09-01,0.79
"10838",1952-09-02,0.79
"10839",1952-09-03,0.71
"10840",1952-09-04,0.68
"10841",1952-09-05,0.68
"10842",1952-09-06,0.68
"10843",1952-09-07,0.74
"10844",1952-09-08,0.68
"10845",1952-09-09,0.88
"10846",1952-09-10,0.85
"10847",1952-09-11,1.33
"10848",1952-09-12,3.21
"10849",1952-09-13,1.74
"10850",1952-09-14,1.26
"10851",1952-09-15,1.05
"10852",1952-09-16,1.05
"10853",1952-09-17,0.98
"10854",1952-09-18,1.48
"10855",1952-09-19,3.54
"10856",1952-09-20,2.79
"10857",1952-09-21,2.05
"10858",1952-09-22,1.78
"10859",1952-09-23,1.78
"10860",1952-09-24,1.49
"10861",1952-09-25,1.39
"10862",1952-09-26,2.5
"10863",1952-09-27,2.38
"10864",1952-09-28,2.96
"10865",1952-09-29,3.41
"10866",1952-09-30,2.56
"10867",1952-10-01,2.1
"10868",1952-10-02,2
"10869",1952-10-03,1.89
"10870",1952-10-04,1.68
"10871",1952-10-05,4.08
"10872",1952-10-06,3.02
"10873",1952-10-07,4.02
"10874",1952-10-08,3.02
"10875",1952-10-09,2.32
"10876",1952-10-10,2
"10877",1952-10-11,1.78
"10878",1952-10-12,1.68
"10879",1952-10-13,2.67
"10880",1952-10-14,7.22
"10881",1952-10-15,5.6
"10882",1952-10-16,4.02
"10883",1952-10-17,3.34
"10884",1952-10-18,2.85
"10885",1952-10-19,2.44
"10886",1952-10-20,2.21
"10887",1952-10-21,2.16
"10888",1952-10-22,2.1
"10889",1952-10-23,3.34
"10890",1952-10-24,3.54
"10891",1952-10-25,8.4
"10892",1952-10-26,9.84
"10893",1952-10-27,6.16
"10894",1952-10-28,4.36
"10895",1952-10-29,3.81
"10896",1952-10-30,3.81
"10897",1952-10-31,4.36
"10898",1952-11-01,4.58
"10899",1952-11-02,4.5
"10900",1952-11-03,8.22
"10901",1952-11-04,8.32
"10902",1952-11-05,5.38
"10903",1952-11-06,4.58
"10904",1952-11-07,5.53
"10905",1952-11-08,5.53
"10906",1952-11-09,4.72
"10907",1952-11-10,4.36
"10908",1952-11-11,9.7
"10909",1952-11-12,7.16
"10910",1952-11-13,5.3
"10911",1952-11-14,4.5
"10912",1952-11-15,4.08
"10913",1952-11-16,3.54
"10914",1952-11-17,3.34
"10915",1952-11-18,3.14
"10916",1952-11-19,3.02
"10917",1952-11-20,2.85
"10918",1952-11-21,2.79
"10919",1952-11-22,2.91
"10920",1952-11-23,3.68
"10921",1952-11-24,3.34
"10922",1952-11-25,3.68
"10923",1952-11-26,12.8
"10924",1952-11-27,10.1
"10925",1952-11-28,13.9
"10926",1952-11-29,8.22
"10927",1952-11-30,6.24
"10928",1952-12-01,11.1
"10929",1952-12-02,12.7
"10930",1952-12-03,10.4
"10931",1952-12-04,7.42
"10932",1952-12-05,6
"10933",1952-12-06,5.08
"10934",1952-12-07,4.29
"10935",1952-12-08,3.81
"10936",1952-12-09,3.54
"10937",1952-12-10,3.34
"10938",1952-12-11,3.14
"10939",1952-12-12,3.08
"10940",1952-12-13,4.22
"10941",1952-12-14,4.08
"10942",1952-12-15,3.88
"10943",1952-12-16,3.41
"10944",1952-12-17,6.52
"10945",1952-12-18,5.84
"10946",1952-12-19,4.5
"10947",1952-12-20,4.5
"10948",1952-12-21,5.84
"10949",1952-12-22,5.68
"10950",1952-12-23,4.65
"10951",1952-12-24,4.43
"10952",1952-12-25,4.36
"10953",1952-12-26,3.95
"10954",1952-12-27,3.74
"10955",1952-12-28,3.14
"10956",1952-12-29,2.96
"10957",1952-12-30,2.79
"10958",1952-12-31,2.73
"10959",1953-01-01,2.56
"10960",1953-01-02,2.44
"10961",1953-01-03,2.32
"10962",1953-01-04,2.21
"10963",1953-01-05,2.1
"10964",1953-01-06,2.05
"10965",1953-01-07,1.94
"10966",1953-01-08,1.89
"10967",1953-01-09,1.84
"10968",1953-01-10,1.94
"10969",1953-01-11,1.68
"10970",1953-01-12,1.58
"10971",1953-01-13,1.63
"10972",1953-01-14,1.63
"10973",1953-01-15,1.54
"10974",1953-01-16,1.49
"10975",1953-01-17,1.44
"10976",1953-01-18,1.39
"10977",1953-01-19,1.34
"10978",1953-01-20,1.34
"10979",1953-01-21,1.26
"10980",1953-01-22,1.26
"10981",1953-01-23,1.26
"10982",1953-01-24,1.22
"10983",1953-01-25,1.22
"10984",1953-01-26,1.26
"10985",1953-01-27,1.22
"10986",1953-01-28,1.22
"10987",1953-01-29,1.22
"10988",1953-01-30,1.18
"10989",1953-01-31,1.34
"10990",1953-02-01,1.44
"10991",1953-02-02,1.3
"10992",1953-02-03,1.22
"10993",1953-02-04,1.18
"10994",1953-02-05,1.14
"10995",1953-02-06,1.14
"10996",1953-02-07,1.1
"10997",1953-02-08,1.06
"10998",1953-02-09,1.1
"10999",1953-02-10,1.26
"11000",1953-02-11,1.14
"11001",1953-02-12,1.14
"11002",1953-02-13,1.1
"11003",1953-02-14,1.06
"11004",1953-02-15,1.06
"11005",1953-02-16,1.02
"11006",1953-02-17,1.02
"11007",1953-02-18,1.02
"11008",1953-02-19,1.02
"11009",1953-02-20,1.14
"11010",1953-02-21,1.22
"11011",1953-02-22,1.3
"11012",1953-02-23,1.34
"11013",1953-02-24,1.49
"11014",1953-02-25,1.49
"11015",1953-02-26,1.44
"11016",1953-02-27,1.44
"11017",1953-02-28,1.68
"11018",1953-03-01,1.63
"11019",1953-03-02,1.58
"11020",1953-03-03,1.54
"11021",1953-03-04,1.58
"11022",1953-03-05,1.68
"11023",1953-03-06,1.73
"11024",1953-03-07,1.78
"11025",1953-03-08,1.84
"11026",1953-03-09,1.54
"11027",1953-03-10,1.39
"11028",1953-03-11,1.39
"11029",1953-03-12,1.34
"11030",1953-03-13,1.3
"11031",1953-03-14,1.18
"11032",1953-03-15,1.18
"11033",1953-03-16,1.22
"11034",1953-03-17,1.22
"11035",1953-03-18,1.22
"11036",1953-03-19,1.34
"11037",1953-03-20,1.44
"11038",1953-03-21,1.49
"11039",1953-03-22,1.58
"11040",1953-03-23,1.58
"11041",1953-03-24,1.58
"11042",1953-03-25,1.58
"11043",1953-03-26,1.58
"11044",1953-03-27,1.68
"11045",1953-03-28,1.49
"11046",1953-03-29,1.34
"11047",1953-03-30,1.49
"11048",1953-03-31,2.1
"11049",1953-04-01,2.32
"11050",1953-04-02,1.89
"11051",1953-04-03,1.89
"11052",1953-04-04,2
"11053",1953-04-05,1.89
"11054",1953-04-06,1.58
"11055",1953-04-07,1.44
"11056",1953-04-08,1.34
"11057",1953-04-09,1.58
"11058",1953-04-10,4.2
"11059",1953-04-11,3.93
"11060",1953-04-12,2.84
"11061",1953-04-13,2.73
"11062",1953-04-14,3.48
"11063",1953-04-15,3.36
"11064",1953-04-16,2.96
"11065",1953-04-17,2.71
"11066",1953-04-18,2.73
"11067",1953-04-19,3.17
"11068",1953-04-20,2.73
"11069",1953-04-21,2.71
"11070",1953-04-22,2.55
"11071",1953-04-23,2.6
"11072",1953-04-24,2.55
"11073",1953-04-25,2.5
"11074",1953-04-26,2.44
"11075",1953-04-27,2.5
"11076",1953-04-28,2.71
"11077",1953-04-29,2.73
"11078",1953-04-30,2.29
"11079",1953-05-01,2.18
"11080",1953-05-02,2.5
"11081",1953-05-03,2.34
"11082",1953-05-04,2.29
"11083",1953-05-05,2.39
"11084",1953-05-06,2.39
"11085",1953-05-07,2.29
"11086",1953-05-08,2.08
"11087",1953-05-09,1.98
"11088",1953-05-10,1.84
"11089",1953-05-11,1.61
"11090",1953-05-12,1.7
"11091",1953-05-13,1.7
"11092",1953-05-14,1.84
"11093",1953-05-15,1.79
"11094",1953-05-16,1.94
"11095",1953-05-17,2.13
"11096",1953-05-18,2.29
"11097",1953-05-19,2.29
"11098",1953-05-20,2.24
"11099",1953-05-21,2.18
"11100",1953-05-22,2.18
"11101",1953-05-23,1.98
"11102",1953-05-24,1.94
"11103",1953-05-25,1.84
"11104",1953-05-26,1.98
"11105",1953-05-27,1.89
"11106",1953-05-28,5.83
"11107",1953-05-29,3.06
"11108",1953-05-30,3.16
"11109",1953-05-31,4.34
"11110",1953-06-01,2.96
"11111",1953-06-02,4.61
"11112",1953-06-03,3.6
"11113",1953-06-04,2.66
"11114",1953-06-05,2.39
"11115",1953-06-06,2.18
"11116",1953-06-07,2.08
"11117",1953-06-08,2.08
"11118",1953-06-09,2.03
"11119",1953-06-10,3.44
"11120",1953-06-11,8.21
"11121",1953-06-12,4.4
"11122",1953-06-13,3.36
"11123",1953-06-14,2.71
"11124",1953-06-15,2.44
"11125",1953-06-16,2.5
"11126",1953-06-17,2.6
"11127",1953-06-18,5.65
"11128",1953-06-19,4.07
"11129",1953-06-20,3.17
"11130",1953-06-21,2.71
"11131",1953-06-22,2.44
"11132",1953-06-23,2.84
"11133",1953-06-24,5.14
"11134",1953-06-25,4.68
"11135",1953-06-26,5.85
"11136",1953-06-27,7.93
"11137",1953-06-28,5.02
"11138",1953-06-29,3.95
"11139",1953-06-30,3.98
"11140",1953-07-01,3.81
"11141",1953-07-02,3.02
"11142",1953-07-03,3.54
"11143",1953-07-04,3.27
"11144",1953-07-05,6.96
"11145",1953-07-06,8.3
"11146",1953-07-07,5.68
"11147",1953-07-08,4.08
"11148",1953-07-09,3.48
"11149",1953-07-10,3.2
"11150",1953-07-11,2.96
"11151",1953-07-12,2.56
"11152",1953-07-13,3.02
"11153",1953-07-14,2.73
"11154",1953-07-15,2.56
"11155",1953-07-16,2.16
"11156",1953-07-17,2
"11157",1953-07-18,2.16
"11158",1953-07-19,2.85
"11159",1953-07-20,2
"11160",1953-07-21,1.84
"11161",1953-07-22,1.68
"11162",1953-07-23,1.68
"11163",1953-07-24,1.78
"11164",1953-07-25,1.58
"11165",1953-07-26,1.49
"11166",1953-07-27,1.44
"11167",1953-07-28,1.39
"11168",1953-07-29,1.34
"11169",1953-07-30,1.68
"11170",1953-07-31,1.63
"11171",1953-08-01,1.58
"11172",1953-08-02,1.78
"11173",1953-08-03,6.45
"11174",1953-08-04,3.34
"11175",1953-08-05,2.26
"11176",1953-08-06,2
"11177",1953-08-07,1.73
"11178",1953-08-08,1.58
"11179",1953-08-09,1.44
"11180",1953-08-10,1.34
"11181",1953-08-11,1.3
"11182",1953-08-12,1.26
"11183",1953-08-13,1.22
"11184",1953-08-14,1.22
"11185",1953-08-15,1.1
"11186",1953-08-16,1.22
"11187",1953-08-17,1.1
"11188",1953-08-18,1.14
"11189",1953-08-19,1.06
"11190",1953-08-20,0.99
"11191",1953-08-21,1.3
"11192",1953-08-22,2.05
"11193",1953-08-23,1.39
"11194",1953-08-24,1.22
"11195",1953-08-25,1.26
"11196",1953-08-26,1.14
"11197",1953-08-27,1.14
"11198",1953-08-28,1.06
"11199",1953-08-29,0.99
"11200",1953-08-30,0.99
"11201",1953-08-31,0.91
"11202",1953-09-01,0.91
"11203",1953-09-02,0.88
"11204",1953-09-03,0.88
"11205",1953-09-04,0.8
"11206",1953-09-05,0.84
"11207",1953-09-06,0.8
"11208",1953-09-07,0.84
"11209",1953-09-08,0.77
"11210",1953-09-09,0.8
"11211",1953-09-10,0.84
"11212",1953-09-11,1.06
"11213",1953-09-12,0.84
"11214",1953-09-13,0.8
"11215",1953-09-14,0.84
"11216",1953-09-15,0.84
"11217",1953-09-16,0.84
"11218",1953-09-17,0.77
"11219",1953-09-18,0.8
"11220",1953-09-19,0.88
"11221",1953-09-20,0.77
"11222",1953-09-21,0.84
"11223",1953-09-22,1.39
"11224",1953-09-23,0.88
"11225",1953-09-24,3.06
"11226",1953-09-25,1.78
"11227",1953-09-26,1.26
"11228",1953-09-27,1.1
"11229",1953-09-28,0.99
"11230",1953-09-29,3.62
"11231",1953-09-30,2.21
"11232",1953-10-01,1.49
"11233",1953-10-02,1.3
"11234",1953-10-03,1.14
"11235",1953-10-04,1.06
"11236",1953-10-05,1.02
"11237",1953-10-06,0.95
"11238",1953-10-07,0.91
"11239",1953-10-08,0.88
"11240",1953-10-09,0.84
"11241",1953-10-10,0.84
"11242",1953-10-11,0.84
"11243",1953-10-12,0.8
"11244",1953-10-13,0.8
"11245",1953-10-14,0.8
"11246",1953-10-15,0.74
"11247",1953-10-16,0.7
"11248",1953-10-17,0.74
"11249",1953-10-18,0.7
"11250",1953-10-19,0.77
"11251",1953-10-20,0.77
"11252",1953-10-21,0.7
"11253",1953-10-22,0.67
"11254",1953-10-23,0.67
"11255",1953-10-24,0.67
"11256",1953-10-25,0.64
"11257",1953-10-26,0.7
"11258",1953-10-27,0.7
"11259",1953-10-28,0.67
"11260",1953-10-29,0.99
"11261",1953-10-30,1.78
"11262",1953-10-31,1.06
"11263",1953-11-01,0.95
"11264",1953-11-02,1.06
"11265",1953-11-03,1.3
"11266",1953-11-04,1.22
"11267",1953-11-05,1.14
"11268",1953-11-06,4
"11269",1953-11-07,2.56
"11270",1953-11-08,1.68
"11271",1953-11-09,1.44
"11272",1953-11-10,1.3
"11273",1953-11-11,1.22
"11274",1953-11-12,1.1
"11275",1953-11-13,1.06
"11276",1953-11-14,0.99
"11277",1953-11-15,0.91
"11278",1953-11-16,0.95
"11279",1953-11-17,0.91
"11280",1953-11-18,0.88
"11281",1953-11-19,0.84
"11282",1953-11-20,0.84
"11283",1953-11-21,0.84
"11284",1953-11-22,0.8
"11285",1953-11-23,0.74
"11286",1953-11-24,0.74
"11287",1953-11-25,0.7
"11288",1953-11-26,0.64
"11289",1953-11-27,0.64
"11290",1953-11-28,0.64
"11291",1953-11-29,0.7
"11292",1953-11-30,0.7
"11293",1953-12-01,0.64
"11294",1953-12-02,0.7
"11295",1953-12-03,0.67
"11296",1953-12-04,0.67
"11297",1953-12-05,0.64
"11298",1953-12-06,0.7
"11299",1953-12-07,0.64
"11300",1953-12-08,0.62
"11301",1953-12-09,0.64
"11302",1953-12-10,0.62
"11303",1953-12-11,0.62
"11304",1953-12-12,0.64
"11305",1953-12-13,0.64
"11306",1953-12-14,0.59
"11307",1953-12-15,0.59
"11308",1953-12-16,0.62
"11309",1953-12-17,0.59
"11310",1953-12-18,0.59
"11311",1953-12-19,0.62
"11312",1953-12-20,1.02
"11313",1953-12-21,0.74
"11314",1953-12-22,0.67
"11315",1953-12-23,0.67
"11316",1953-12-24,0.64
"11317",1953-12-25,0.7
"11318",1953-12-26,0.7
"11319",1953-12-27,0.67
"11320",1953-12-28,0.64
"11321",1953-12-29,0.64
"11322",1953-12-30,0.64
"11323",1953-12-31,0.59
"11324",1954-01-01,0.67
"11325",1954-01-02,0.67
"11326",1954-01-03,0.67
"11327",1954-01-04,0.62
"11328",1954-01-05,0.62
"11329",1954-01-06,0.59
"11330",1954-01-07,0.59
"11331",1954-01-08,0.62
"11332",1954-01-09,0.53
"11333",1954-01-10,0.64
"11334",1954-01-11,0.67
"11335",1954-01-12,1.22
"11336",1954-01-13,1.34
"11337",1954-01-14,1.54
"11338",1954-01-15,2.26
"11339",1954-01-16,8.89
"11340",1954-01-17,5.7
"11341",1954-01-18,3.74
"11342",1954-01-19,2.56
"11343",1954-01-20,2.26
"11344",1954-01-21,1.78
"11345",1954-01-22,2.5
"11346",1954-01-23,2.38
"11347",1954-01-24,1.88
"11348",1954-01-25,1.68
"11349",1954-01-26,1.54
"11350",1954-01-27,1.44
"11351",1954-01-28,1.36
"11352",1954-01-29,1.31
"11353",1954-01-30,1.23
"11354",1954-01-31,1.11
"11355",1954-02-01,1.15
"11356",1954-02-02,1.11
"11357",1954-02-03,1.03
"11358",1954-02-04,0.87
"11359",1954-02-05,0.87
"11360",1954-02-06,0.8
"11361",1954-02-07,0.76
"11362",1954-02-08,0.76
"11363",1954-02-09,0.8
"11364",1954-02-10,1.07
"11365",1954-02-11,1.44
"11366",1954-02-12,2.44
"11367",1954-02-13,2.62
"11368",1954-02-14,2.04
"11369",1954-02-15,1.68
"11370",1954-02-16,1.4
"11371",1954-02-17,1.27
"11372",1954-02-18,1.23
"11373",1954-02-19,1.15
"11374",1954-02-20,1.15
"11375",1954-02-21,1.07
"11376",1954-02-22,1.15
"11377",1954-02-23,1.15
"11378",1954-02-24,1.11
"11379",1954-02-25,1.19
"11380",1954-02-26,2.33
"11381",1954-02-27,5.6
"11382",1954-02-28,6.68
"11383",1954-03-01,5.6
"11384",1954-03-02,3.89
"11385",1954-03-03,3.08
"11386",1954-03-04,2.88
"11387",1954-03-05,2.76
"11388",1954-03-06,2.38
"11389",1954-03-07,2.1
"11390",1954-03-08,2.04
"11391",1954-03-09,1.99
"11392",1954-03-10,1.88
"11393",1954-03-11,1.78
"11394",1954-03-12,1.78
"11395",1954-03-13,1.68
"11396",1954-03-14,1.68
